,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,TotalSegments,TotalSections,AvgTatumDuration,Pitch1,Pitch2,Pitch3,Pitch4,Pitch5,Pitch6,Pitch7,Pitch8,Pitch9,Pitch10,Pitch11,Pitch12,Timbre1,Timbre2,Timbre3,Timbre4,Timbre5,Timbre6,Timbre7,Timbre8,Timbre9,Timbre10,Timbre11,Timbre12
7zQirOExB0VR8yWUOqYeio,0.923,0.533,11,-6.016,0,0.262,0.0504,0.0,0.102,0.587,133.991,145075,4,589,9,0.2239,0.45596095076400683,0.45897792869269954,0.22902546689303901,0.14069609507640082,0.1634753820033954,0.17519864176570468,0.10805772495755525,0.1484227504244482,0.1495161290322583,0.26884380305602734,0.17651273344651972,0.31510865874363325,47.00357215619694,12.121949066213938,-35.945930390492336,13.278925297113766,44.87613412563665,-3.550011884550088,15.402859083191828,13.526915110356528,-15.294239388794571,9.029560271646861,-21.572312393887938,-7.242718166383712
3grVoZ10bm2jUGpo7BxpuF,0.685,0.717,0,-6.456,0,0.0411,0.101,1.87e-05,0.266,0.549,127.963,221203,4,606,9,0.2343,0.40663531353135324,0.3151897689768973,0.4177755775577558,0.39684158415841586,0.2335066006600659,0.2963267326732671,0.25491584158415836,0.5174092409240917,0.36068151815181543,0.21436963696369635,0.23143399339934007,0.18323267326732712,49.49028712871292,27.249313531353128,-4.440912541254126,-14.69563201320133,25.179958745874583,-14.149199669966992,13.12947359735973,-1.710138613861387,-9.22370957095709,-0.9921831683168336,-12.965795379537946,-1.377864686468647
6btdl1Vl6Ta5lUwUSOFW2H,0.549,0.643,9,-6.808,1,0.0543,0.0792,1.21e-05,0.107,0.123,174.041,168034,4,456,5,0.1724,0.34166228070175453,0.6031557017543862,0.3178706140350879,0.23064692982456161,0.32162938596491203,0.21529824561403518,0.34304385964912293,0.3055065789473685,0.32828508771929826,0.3395504385964912,0.21123026315789484,0.30264912280701783,48.44253508771929,39.227754385964914,-12.05994956140352,-11.303605263157904,18.10995175438597,-16.68482894736841,-12.369978070175456,-2.3436271929824586,-7.355594298245607,-0.6659714912280703,-8.8304495614035,0.9699692982456145
5S4PZ7AuYlYiVIVik3wHUf,0.742,0.734,8,-5.582,0,0.0407,0.629,0.00314,0.0834,0.541,114.952,146006,4,420,7,0.2608,0.44438333333333324,0.5623619047619047,0.2756500000000001,0.4294738095238094,0.2558738095238095,0.19232380952380945,0.2992214285714286,0.25122619047619066,0.42253809523809527,0.2630761904761905,0.37331904761904733,0.35614285714285715,49.827092857142844,-23.351078571428545,-15.169588095238112,-5.837399999999998,36.853304761904745,-23.39128571428573,-2.3377190476190512,-1.4179642857142862,-9.566042857142852,2.1562000000000006,-6.940347619047614,0.5407952380952378
3JR2RztQcOjUQGQSybxDIO,0.708,0.598,3,-4.969,0,0.0617,0.202,0.0,0.183,0.561,144.09,161667,4,498,5,0.2084,0.3271405622489956,0.45958032128514065,0.25201606425702816,0.48612449799196805,0.24151004016064267,0.2305682730923695,0.3192409638554216,0.20018674698795189,0.308534136546185,0.1876967871485943,0.35898393574297177,0.3544939759036145,49.53523493975902,21.04670883534134,-19.79233534136543,-15.944875502008022,35.30884538152611,-14.77358835341366,0.03657831325301185,0.7800863453815252,-5.92176506024096,4.581863453815265,-13.55643574297187,-2.793951807228915
6th8IdY4lYeM0QlSQJhhkp,0.768,0.764,0,-5.82,1,0.0295,0.0963,1.03e-05,0.114,0.472,92.965,170323,4,605,5,0.322,0.5168611570247936,0.4334347107438014,0.2866644628099173,0.1866644628099174,0.34546280991735545,0.4545785123966943,0.28982809917355384,0.5453057851239672,0.2442429752066115,0.33643636363636353,0.18478181818181824,0.1745586776859504,47.46756198347104,21.837047933884282,-35.905112396694186,1.878307438016529,12.744312396694214,-15.049533884297523,-4.407844628099167,-12.343209917355372,-15.229694214876025,4.45232231404959,-13.664206611570261,0.1333239669421477
6isTQfKXhNO3EyJd9mSxx8,0.629,0.445,3,-6.999,1,0.0258,0.77,2.92e-06,0.351,0.209,94.103,183241,4,303,5,0.3195,0.24792739273927383,0.19916831683168315,0.34367656765676585,0.34086468646864676,0.18282178217821776,0.23612211221122098,0.19358415841584156,0.3895346534653462,0.20177887788778878,0.2867062706270625,0.4411419141914194,0.16630693069306926,47.151234323432305,-7.513775577557751,-29.599640264026394,-31.278290429042887,27.021900990099013,-11.624264026402637,-7.871270627062706,-2.441805280528043,-5.027059405940596,4.679561056105615,-7.913066006600665,1.364577557755776
4vsJWPwWPS27gRM4oLjBNO,0.549,0.7,4,-6.07,0,0.0392,0.12,0.0,0.133,0.212,82.604,130927,4,373,7,0.3643,0.5412386058981233,0.5195415549597858,0.3376300268096517,0.27092761394101883,0.36680160857908867,0.23018498659517397,0.22976943699731928,0.25096246648793563,0.16884450402144785,0.23759249329758736,0.17861394101876676,0.3576595174262735,50.162195710455805,38.09971849865953,20.99132171581767,-5.943841823056291,41.28276675603219,-19.419265415549603,16.29076139410188,1.4804557640750684,-9.344211796246643,1.2754262734584458,-11.362402144772119,-1.5100321715817693
3e6ebtUCZ0tZL1J7wvM8Xi,0.609,0.438,6,-8.486,0,0.0311,0.626,0.00011,0.103,0.176,139.875,248407,4,611,9,0.2145,0.2819083469721767,0.4387086743044189,0.35152373158756145,0.35238952536824886,0.33736006546644826,0.1575466448445172,0.24593617021276581,0.20415384615384635,0.3747103109656302,0.24073322422258606,0.1607528641571196,0.35674468085106364,43.95728477905074,-31.191394435351846,-16.502677577741398,-20.78140752864156,18.514618657937795,-10.963464811783941,-2.6023027823240588,1.2776873977086767,-8.824972176759413,-5.596180032733219,-9.916188216039279,-1.612378068739774
6D3t4w54PgLNGQ48R7th7R,0.392,0.579,0,-5.284,0,0.0354,0.0141,4.87e-05,0.101,0.253,143.664,210682,4,336,11,0.2093,0.4990982142857144,0.24941369047619022,0.26143154761904774,0.385955357142857,0.24186904761904762,0.21088392857142843,0.2578154761904762,0.43201785714285695,0.2982142857142857,0.2000535714285714,0.26474404761904774,0.30272916666666644,50.052568452380974,1.9830446428571422,-15.169133928571425,-17.960863095238093,16.38513988095239,-14.189544642857143,11.063907738095239,0.7735386904761906,1.8011964285714293,-1.8452886904761896,-10.994321428571423,-1.1814077380952381
0oaY19dUwZimIgzn3ZZLZO,0.583,0.444,9,-8.601,1,0.0456,0.593,0.0,0.353,0.167,119.59,152796,4,383,3,0.2517,0.2711305483028719,0.6109973890339427,0.36045430809399465,0.22798955613577018,0.4656788511749348,0.23071018276762403,0.3492637075718016,0.1821279373368148,0.18857180156657966,0.3186057441253266,0.13512532637075725,0.21302088772845965,46.57441775456919,-16.013979112271514,-12.250193211488247,-26.187548302872038,51.37942036553525,-13.6495770234987,4.529812010443864,-0.9637519582245433,-12.90262140992167,-0.10073368146214105,-16.561561357702356,-13.937490861618794
5NU40QTlXrDUJzDBdv79bg,0.677,0.633,7,-7.831,1,0.0771,0.0314,0.0,0.112,0.409,89.934,187239,4,545,5,0.3342,0.41067522935779804,0.452957798165138,0.4097321100917428,0.22948256880733936,0.3195321100917431,0.24692110091743136,0.41148256880733963,0.41717798165137593,0.3189522935779817,0.4334880733944951,0.27379266055045876,0.3584275229357801,47.77654128440364,7.764612844036692,-10.59567522935779,-8.323152293577982,23.315779816513746,-15.659128440366956,12.610532110091748,-3.847603669724769,-13.565203669724768,-2.5348880733944967,-11.076803669724766,-6.75203119266055
7aely3H8kMj9o0gt6vXHE1,0.728,0.629,1,-6.629,1,0.0318,0.00196,1.94e-06,0.0847,0.71,135.031,198426,4,504,8,0.2222,0.5244107142857146,0.5977956349206351,0.262861111111111,0.32361309523809484,0.23396428571428574,0.32469444444444473,0.2830396825396824,0.2392519841269841,0.3433392857142857,0.19140476190476194,0.3139146825396823,0.2643115079365082,48.26043849206344,28.397293650793646,-19.15616468253968,-5.898341269841267,14.599698412698409,-17.639720238095226,5.670297619047616,-2.916688492063493,-8.82795238095238,0.25726785714285827,-11.604244047619064,-6.317583333333335
27UcQ6dAvQrgH9C880rCM3,0.759,0.584,8,-6.655,1,0.06,0.0652,1.59e-06,0.16,0.374,127.138,186696,4,592,7,0.2361,0.6746385135135137,0.6270861486486483,0.31322466216216205,0.2973124999999998,0.20386655405405407,0.28580743243243245,0.14938006756756764,0.1878750000000001,0.2654239864864865,0.16606418918918917,0.28607770270270305,0.26097635135135117,48.06853716216219,26.262565878378393,-27.42563344594595,-7.725087837837845,32.02413175675675,-26.587273648648647,-2.221315878378381,0.8029408783783786,-20.53560979729731,9.882305743243245,-12.705045608108106,-7.05855743243243
2tB9OFgAHjAds3cqquLlvp,0.79,0.724,1,-6.972,1,0.0852,0.0696,2.33e-06,0.113,0.642,101.04,159250,4,589,7,0.2969,0.45940577249575526,0.6144295415959254,0.27269100169779303,0.33029032258064484,0.24731918505942294,0.33442105263157895,0.3746604414261463,0.3335382003395584,0.45968590831918493,0.2900475382003394,0.3577079796264859,0.25946010186757246,47.19886757215618,9.914429541595936,-6.542665534804747,2.2429762308998304,35.64335144312397,-14.751702886247875,9.18751443123939,-6.709421052631584,-17.2095636672326,-1.4993022071307298,-10.563380305602717,0.3088505942275047
3buwFfY33H32wfZ6X9poV3,0.551,0.756,2,-7.679,1,0.045,0.000284,9.48e-05,0.118,0.359,75.991,179415,4,548,3,0.3941,0.5951551094890511,0.646021897810219,0.34080839416058367,0.2832463503649635,0.34524270072992697,0.26635583941605834,0.26187773722627705,0.2952208029197079,0.2229142335766425,0.2863339416058395,0.23245437956204384,0.2402135036496351,48.74211678832119,38.19467153284671,-25.081295620437945,-15.320961678832118,10.074795620437966,-33.06309306569341,5.428987226277374,-1.2873211678832108,-6.2425529197080305,4.226178832116789,-11.200461678832113,-6.229636861313873
6cQ08IpBxxfGcSKxqE3NmB,0.809,0.638,1,-7.268,0,0.257,0.0758,0.0,0.15,0.392,117.982,144349,4,558,5,0.2545,0.35614874551971326,0.5352867383512546,0.2907007168458786,0.4241218637992833,0.4682795698924728,0.336421146953405,0.3079874551971328,0.3023960573476702,0.43589605734767034,0.3278817204301075,0.29220788530465913,0.3791200716845875,46.15747132616486,55.94068458781362,-22.976281362007168,-7.259146953405014,27.732231182795694,-12.400663082437282,-5.00761290322581,-5.094965949820792,-9.365912186379921,7.791012544802868,-19.29639247311827,-3.6650179211469536
5KFHrrBMyGj5MhVbZMM3ts,0.664,0.659,10,-4.232,0,0.0873,0.0625,0.00024,0.0874,0.797,175.826,157320,4,630,4,0.1705,0.5575587301587303,0.5983841269841271,0.22432857142857168,0.25309206349206365,0.24775396825396837,0.39940793650793655,0.3119841269841269,0.23216031746031746,0.2731555555555553,0.23751746031746027,0.38474761904761917,0.22174920634920647,50.90030476190478,7.993707936507934,-2.441044444444438,24.169411111111117,28.687695238095202,-24.32628095238092,7.462047619047609,-15.375692063492071,-9.64433492063493,3.6167476190476204,-17.279919047619035,-6.008276190476187
4Hl9rOqYomojCmxYfr25im,0.493,0.263,0,-12.805,1,0.0351,0.926,0.0,0.0879,0.158,122.792,333710,4,763,8,0.2447,0.5429855832241154,0.25921363040629125,0.3243971166448228,0.20083093053735243,0.42262647444298806,0.2993302752293579,0.17012319790301456,0.3047103538663171,0.14675622542595013,0.24907863695937085,0.1254980340760159,0.2666697247706422,40.54473525557013,-42.740112712975105,-9.17392398427261,-32.95051114023593,42.46375884665794,-16.515087811271304,-19.312242463958054,-3.079947575360417,-3.4981612057667046,-3.634698558322411,-8.105473132372218,-6.038587155963305
7bPWdJgx8vek7S5i5yAtvG,0.334,0.276,4,-13.125,0,0.0643,0.877,0.000249,0.113,0.429,201.025,271177,3,646,10,0.1492,0.4322445820433435,0.3502291021671827,0.4478854489164086,0.21359597523219784,0.5263049535603717,0.19312383900928815,0.19955572755417955,0.39322910216718293,0.19829256965944253,0.2977507739938086,0.1675479876160991,0.30415944272445816,39.776382352941205,-54.95778018575863,-10.580292569659447,-24.620068111455108,31.536724458204326,-14.839613003095971,-6.671481424148605,4.816345201238393,-8.57691486068111,-2.3428126934984483,-6.404179566563469,-2.7849860681114564
2nZj5YymF54qhAu7RneVP6,0.764,0.794,8,-4.096,1,0.0589,0.663,0.0,0.34,0.721,110.013,173227,4,555,5,0.2728,0.4168252252252254,0.38333513513513523,0.2397567567567569,0.4506792792792799,0.25424684684684684,0.38605765765765776,0.24356036036036038,0.3529117117117119,0.4928828828828828,0.25202162162162167,0.35787567567567574,0.23998378378378404,52.128385585585576,0.7007117117117141,4.167136936936937,-12.08439279279278,35.62406846846849,-9.748527927927926,-0.8536360360360359,3.6456468468468457,-6.1930036036036,1.9394972972972977,-11.87751351351353,-2.322023423423424
2c6xRsQBv7pynuhYhWoHxo,0.594,0.37,4,-10.561,0,0.173,0.749,3.2e-05,0.132,0.329,145.601,300248,4,922,12,0.2058,0.4097245119305849,0.2509219088937094,0.2153232104121475,0.2172266811279828,0.3943308026030367,0.235533622559653,0.3465965292841652,0.40338069414316724,0.21790238611713683,0.22022342733188727,0.23548915401301504,0.49234273318872035,41.94537201735361,-16.233302603036886,-46.28690997830808,-25.762127982646405,6.435822125813457,-8.995876355748377,-22.107322125813468,-4.53382212581345,0.595946854663774,-0.7963351409978295,-12.216593275488055,1.0635542299349243
2j3GxEsbNYNeEzz86wDY4J,0.269,0.591,10,-5.79,0,0.0416,0.453,0.000695,0.0702,0.228,183.793,403044,4,748,26,0.1636,0.3231938502673795,0.38124732620320856,0.24751871657754027,0.43374732620320816,0.25522994652406406,0.41321256684492,0.28110962566844905,0.27856417112299475,0.3761016042780749,0.2405788770053474,0.4345868983957225,0.2408930481283423,47.449687165775345,-3.668358288770062,4.685614973262039,-22.27747058823531,28.678589572192493,-16.62249598930481,-0.898463903743313,3.3240762032085556,0.32250401069518764,-1.6641350267379682,-6.643600267379675,2.5757125668449206
4CkgMiMqZ5JzW9iYXSTMTL,0.391,0.715,0,-4.516,1,0.0495,0.167,0.0,0.183,0.473,149.654,285107,3,569,9,0.2007,0.5809771528998243,0.2873075571177506,0.32721968365553583,0.2257627416520213,0.3280527240773284,0.309601054481546,0.25134270650263624,0.46980843585237225,0.23623198594024605,0.3815114235500877,0.22618980667838307,0.38726010544815453,51.50198066783832,47.5778857644991,10.522660808435843,-22.21786994727591,28.029337434094902,-15.065274165202101,-4.004363796133562,-1.068609841827769,-7.712226713532509,0.8654710017574689,-7.757370826010544,1.7269068541300534
01K4zKU104LyJ8gMb7227B,0.606,0.377,0,-9.455,1,0.0275,0.817,0.0,0.154,0.446,101.96,258813,4,594,13,0.2939,0.5552525252525251,0.20125252525252532,0.33563804713804696,0.1511161616161617,0.2872037037037037,0.33995117845117817,0.18890404040404077,0.3546363636363637,0.15016161616161616,0.2803249158249157,0.15459090909090903,0.3236481481481479,46.213296296296335,-19.73467340067341,-24.146749158249165,-33.298501683501726,29.923080808080805,-12.776890572390574,-11.167838383838394,-7.2261750841750825,-6.80120707070707,-3.5094882154882145,-6.984385521885519,1.6426548821548808
6RfhBNU1FPWTG7VESlfgOl,0.882,0.662,0,-6.382,1,0.242,0.0124,0.0,0.106,0.57,120.034,106000,4,454,6,0.25,0.6234096916299555,0.42956167400881073,0.27576431718061695,0.2383590308370046,0.3154493392070487,0.377636563876652,0.313828193832599,0.2955264317180617,0.2515066079295157,0.34213656387665214,0.28633259911894265,0.34168281938325995,48.18648017621145,60.18111674008812,-53.478301762114526,-14.242237885462567,29.97062114537447,-11.850770925110128,0.9586982378854618,4.219427312775328,-13.599680616740102,11.453942731277541,-23.714350220264354,-0.4818061674008811
3fHEwAssCgM4wJYdjT5Ch0,0.625,0.754,6,-4.158,0,0.076,0.17,3.76e-05,0.109,0.746,89.888,239797,4,955,9,0.3371,0.5564816753926695,0.5187654450261782,0.32049005235602096,0.2543267015706806,0.3664282722513088,0.3959445026178005,0.38615183246073315,0.22336230366492138,0.2620282722513084,0.3208827225130889,0.3247068062827228,0.47179476439790546,50.46802513089011,29.30526387434552,-22.822154973821966,7.8405780104712,33.469335078534044,-17.890303664921458,-4.047470157068055,-6.199975916230366,-0.9180565445026198,6.058136125654446,-15.362300523560199,2.759299476439793
6AtZLIzUINvExIUy4QhdjP,0.584,0.557,6,-6.371,1,0.0342,0.0129,0.0,0.0576,0.767,154.008,219760,4,577,9,0.1949,0.4129462738301561,0.6398804159445403,0.323421143847487,0.3411681109185442,0.21545060658578863,0.2741837088388214,0.4107781629116115,0.2645285961871753,0.28177123050259983,0.2618128249566727,0.3636516464471404,0.31880069324090127,48.44978856152512,74.76938648180244,6.283715771230499,-3.1301733102253038,17.32219410745233,-12.590958405545914,-2.2981213171577166,2.3953656845753906,-2.1883032928942816,5.9698110918544165,-10.169682842287697,-3.430149046793765
2VyZWWKamfq7kVnh5gMgPd,0.726,0.828,7,-5.191,0,0.071,0.105,0.0,0.0873,0.307,125.002,218368,4,760,6,0.2403,0.4757026315789467,0.47455131578947385,0.4220381578947372,0.3603355263157893,0.37086447368421044,0.40318552631578947,0.3531934210526317,0.39378947368421097,0.28685789473684203,0.3018249999999997,0.30900394736842096,0.28982105263157903,51.18402236842102,49.52480000000003,-22.48509999999998,-13.482307894736842,20.87800131578946,-20.298638157894747,1.16788947368421,-3.381607894736839,-15.150856578947385,15.936482894736848,-15.38370789473684,-0.00525789473684294
4IQkfUsrwXol38VV3U7t7T,0.61,0.488,3,-6.918,1,0.0293,0.817,0.0,0.312,0.443,125.039,240227,4,535,11,0.2395,0.3317981308411212,0.27553644859813065,0.27016261682243004,0.5636355140186914,0.1877962616822432,0.28917009345794403,0.1717999999999999,0.3985457943925233,0.33096261682242967,0.17036635514018716,0.4336112149532708,0.17277009345794384,47.72963364485987,-16.384409345794392,-13.378828037383194,-26.891796261682227,52.277994392523325,-16.421115887850473,-7.027162616822433,-3.7288915887850447,-5.093441121495331,-3.949766355140185,-6.684764485981302,4.688915887850468
4cHKd6qPMR1TMx55KHlida,0.307,0.884,9,-3.825,1,0.0813,0.0678,0.00103,0.0849,0.314,159.579,195121,4,315,8,0.188,0.3986222222222224,0.5617968253968253,0.2853206349206351,0.25746349206349217,0.3512190476190478,0.30660317460317454,0.37623809523809526,0.2675492063492064,0.466679365079365,0.45576507936507954,0.22574285714285713,0.32009523809523793,51.178641269841265,14.903866666666678,47.026396825396844,-6.750599999999994,17.843615873015853,-22.60893968253967,3.345657142857143,0.7041111111111108,-2.872603174603175,1.2281619047619048,-6.4524888888888885,-11.457057142857131
0JdkDCdrhMOaeXjIZdeBXN,0.832,0.641,4,-6.048,1,0.0897,0.271,0.0194,0.487,0.932,133.041,235207,4,878,8,0.2255,0.4035876993166291,0.48844305239179947,0.3183268792710709,0.38669931662870183,0.432744874715262,0.350371298405467,0.5003599088838265,0.3508724373576311,0.3798177676537586,0.32694191343963563,0.29722095671981774,0.4488564920273349,48.46313325740314,71.21797722095668,26.782209567198198,24.84726993166287,19.92815034168565,3.251985193621865,-3.1447949886104816,-6.09600455580866,-13.934247152619603,2.1829054669703867,-11.966828018223245,1.201666287015945
6lzc0Al0zfZOIFsFvBS1ki,0.594,0.713,9,-5.314,1,0.0503,0.000328,0.0,0.114,0.328,129.958,295413,4,503,10,0.231,0.5231391650099402,0.5416401590457249,0.2754453280318091,0.3207912524850896,0.5088469184890656,0.27519483101391606,0.2354791252485088,0.23449900596421464,0.4247574552683898,0.5087614314115307,0.27341948310139164,0.3908548707753479,50.5413618290258,42.37112723658047,-14.208055666004004,-10.316065606361825,2.023085487077542,-27.228399602385686,11.265874751491053,-0.9956023856858834,-9.473075546719686,2.887141153081514,-7.974190854870772,-0.33703777335984203
